# init_date: 2026-05-01
# valid_start: 2026-05-09
# valid_end: 2026-05-29
# forecast_source: seas5_operational_2026
# forecast_system_version: SEAS5
# n_ensemble_members: 25
# observation_dataset: chirps_obs
# climatology_period: obs_1993_2025
# index_definition: Rainfall percentile rank vs. historical distribution; percentage anomaly vs. climatology
# bias_correction_method: QDM (applied upstream by data provider, prior to ingestion)
# processing_date: 2026-07-18T22:27:57.517376+00:00
# software_version: 0.1.0-phase1
# spatial_resolution_deg: 0.25
lat,lon,spatial_ref,percentile
6.875,34.625,0,30.303030303030305
6.875,34.875,0,24.242424242424242
6.875,35.125,0,21.21212121212121
6.875,35.375,0,6.0606060606060606
6.875,35.625,0,9.09090909090909
6.875,35.875,0,3.0303030303030303
6.875,36.125,0,6.0606060606060606
6.875,36.375,0,3.0303030303030303
6.875,36.625,0,3.0303030303030303
6.875,36.875,0,0.0
6.875,37.125,0,6.0606060606060606
6.875,37.375,0,6.0606060606060606
6.875,37.625,0,6.0606060606060606
6.875,37.875,0,0.0
6.875,38.125,0,0.0
6.875,38.375,0,6.0606060606060606
6.875,38.625,0,9.09090909090909
6.875,38.875,0,9.09090909090909
6.875,39.125,0,12.121212121212121
6.875,39.375,0,9.09090909090909
6.875,39.625,0,9.09090909090909
6.875,39.875,0,9.09090909090909
6.875,40.125,0,6.0606060606060606
6.875,40.375,0,6.0606060606060606
6.875,40.625,0,12.121212121212121
6.875,40.875,0,15.151515151515152
6.875,41.125,0,3.0303030303030303
6.875,41.375,0,9.09090909090909
6.875,41.625,0,15.151515151515152
6.875,41.875,0,12.121212121212121
6.875,42.125,0,15.151515151515152
6.875,42.375,0,15.151515151515152
6.875,42.625,0,15.151515151515152
6.875,42.875,0,15.151515151515152
6.875,43.125,0,15.151515151515152
6.875,43.375,0,15.151515151515152
6.875,43.625,0,15.151515151515152
6.875,43.875,0,9.09090909090909
6.875,44.125,0,24.242424242424242
6.875,44.375,0,27.272727272727273
6.875,44.625,0,27.272727272727273
6.875,44.875,0,27.272727272727273
6.875,45.125,0,33.333333333333336
6.875,45.375,0,39.39393939393939
6.875,45.625,0,24.242424242424242
6.875,45.875,0,21.21212121212121
6.875,46.125,0,18.18181818181818
6.875,46.375,0,18.18181818181818
6.875,46.625,0,18.18181818181818
6.875,46.875,0,18.18181818181818
6.875,47.125,0,
6.875,47.375,0,
6.875,47.625,0,
6.875,47.875,0,
7.125,33.125,0,
7.125,33.375,0,
7.125,33.625,0,
7.125,33.875,0,
7.125,34.125,0,33.333333333333336
7.125,34.375,0,30.303030303030305
7.125,34.625,0,27.272727272727273
7.125,34.875,0,12.121212121212121
7.125,35.125,0,6.0606060606060606
7.125,35.375,0,6.0606060606060606
7.125,35.625,0,3.0303030303030303
7.125,35.875,0,6.0606060606060606
7.125,36.125,0,6.0606060606060606
7.125,36.375,0,3.0303030303030303
7.125,36.625,0,6.0606060606060606
7.125,36.875,0,9.09090909090909
7.125,37.125,0,6.0606060606060606
7.125,37.375,0,6.0606060606060606
7.125,37.625,0,3.0303030303030303
7.125,37.875,0,6.0606060606060606
7.125,38.125,0,0.0
7.125,38.375,0,0.0
7.125,38.625,0,9.09090909090909
7.125,38.875,0,12.121212121212121
7.125,39.125,0,9.09090909090909
7.125,39.375,0,12.121212121212121
7.125,39.625,0,6.0606060606060606
7.125,39.875,0,6.0606060606060606
7.125,40.125,0,6.0606060606060606
7.125,40.375,0,12.121212121212121
7.125,40.625,0,9.09090909090909
7.125,40.875,0,12.121212121212121
7.125,41.125,0,6.0606060606060606
7.125,41.375,0,6.0606060606060606
7.125,41.625,0,9.09090909090909
7.125,41.875,0,9.09090909090909
7.125,42.125,0,18.18181818181818
7.125,42.375,0,18.18181818181818
7.125,42.625,0,12.121212121212121
7.125,42.875,0,9.09090909090909
7.125,43.125,0,12.121212121212121
7.125,43.375,0,15.151515151515152
7.125,43.625,0,18.18181818181818
7.125,43.875,0,24.242424242424242
7.125,44.125,0,21.21212121212121
7.125,44.375,0,24.242424242424242
7.125,44.625,0,30.303030303030305
7.125,44.875,0,24.242424242424242
7.125,45.125,0,21.21212121212121
7.125,45.375,0,21.21212121212121
7.125,45.625,0,27.272727272727273
7.125,45.875,0,15.151515151515152
7.125,46.125,0,18.18181818181818
7.125,46.375,0,21.21212121212121
7.125,46.625,0,18.18181818181818
7.125,46.875,0,18.18181818181818
7.125,47.125,0,21.21212121212121
7.125,47.375,0,
7.125,47.625,0,
7.125,47.875,0,
7.375,33.125,0,
7.375,33.375,0,
7.375,33.625,0,
7.375,33.875,0,30.303030303030305
7.375,34.125,0,27.272727272727273
7.375,34.375,0,24.242424242424242
7.375,34.625,0,18.18181818181818
7.375,34.875,0,12.121212121212121
7.375,35.125,0,9.09090909090909
7.375,35.375,0,15.151515151515152
7.375,35.625,0,21.21212121212121
7.375,35.875,0,15.151515151515152
7.375,36.125,0,9.09090909090909
7.375,36.375,0,12.121212121212121
7.375,36.625,0,12.121212121212121
7.375,36.875,0,12.121212121212121
7.375,37.125,0,15.151515151515152
7.375,37.375,0,15.151515151515152
7.375,37.625,0,9.09090909090909
7.375,37.875,0,12.121212121212121
7.375,38.125,0,9.09090909090909
7.375,38.375,0,6.0606060606060606
7.375,38.625,0,9.09090909090909
7.375,38.875,0,9.09090909090909
7.375,39.125,0,3.0303030303030303
7.375,39.375,0,6.0606060606060606
7.375,39.625,0,3.0303030303030303
7.375,39.875,0,6.0606060606060606
7.375,40.125,0,6.0606060606060606
7.375,40.375,0,3.0303030303030303
7.375,40.625,0,9.09090909090909
7.375,40.875,0,12.121212121212121
7.375,41.125,0,6.0606060606060606
7.375,41.375,0,6.0606060606060606
7.375,41.625,0,6.0606060606060606
7.375,41.875,0,12.121212121212121
7.375,42.125,0,18.18181818181818
7.375,42.375,0,9.09090909090909
7.375,42.625,0,15.151515151515152
7.375,42.875,0,15.151515151515152
7.375,43.125,0,12.121212121212121
7.375,43.375,0,15.151515151515152
7.375,43.625,0,21.21212121212121
7.375,43.875,0,15.151515151515152
7.375,44.125,0,15.151515151515152
7.375,44.375,0,24.242424242424242
7.375,44.625,0,24.242424242424242
7.375,44.875,0,24.242424242424242
7.375,45.125,0,27.272727272727273
7.375,45.375,0,24.242424242424242
7.375,45.625,0,18.18181818181818
7.375,45.875,0,18.18181818181818
7.375,46.125,0,15.151515151515152
7.375,46.375,0,12.121212121212121
7.375,46.625,0,15.151515151515152
7.375,46.875,0,18.18181818181818
7.375,47.125,0,15.151515151515152
7.375,47.375,0,12.121212121212121
7.375,47.625,0,
7.375,47.875,0,
7.625,33.125,0,
7.625,33.375,0,48.484848484848484
7.625,33.625,0,39.39393939393939
7.625,33.875,0,33.333333333333336
7.625,34.125,0,27.272727272727273
7.625,34.375,0,21.21212121212121
7.625,34.625,0,15.151515151515152
7.625,34.875,0,12.121212121212121
7.625,35.125,0,9.09090909090909
7.625,35.375,0,27.272727272727273
7.625,35.625,0,27.272727272727273
7.625,35.875,0,24.242424242424242
7.625,36.125,0,15.151515151515152
7.625,36.375,0,15.151515151515152
7.625,36.625,0,12.121212121212121
7.625,36.875,0,9.09090909090909
7.625,37.125,0,15.151515151515152
7.625,37.375,0,15.151515151515152
7.625,37.625,0,12.121212121212121
7.625,37.875,0,18.18181818181818
7.625,38.125,0,12.121212121212121
7.625,38.375,0,12.121212121212121
7.625,38.625,0,3.0303030303030303
7.625,38.875,0,6.0606060606060606
7.625,39.125,0,9.09090909090909
7.625,39.375,0,9.09090909090909
7.625,39.625,0,0.0
7.625,39.875,0,0.0
7.625,40.125,0,3.0303030303030303
7.625,40.375,0,3.0303030303030303
7.625,40.625,0,3.0303030303030303
7.625,40.875,0,12.121212121212121
7.625,41.125,0,12.121212121212121
7.625,41.375,0,9.09090909090909
7.625,41.625,0,6.0606060606060606
7.625,41.875,0,9.09090909090909
7.625,42.125,0,9.09090909090909
7.625,42.375,0,9.09090909090909
7.625,42.625,0,12.121212121212121
7.625,42.875,0,9.09090909090909
7.625,43.125,0,12.121212121212121
7.625,43.375,0,12.121212121212121
7.625,43.625,0,18.18181818181818
7.625,43.875,0,21.21212121212121
7.625,44.125,0,24.242424242424242
7.625,44.375,0,24.242424242424242
7.625,44.625,0,21.21212121212121
7.625,44.875,0,21.21212121212121
7.625,45.125,0,18.18181818181818
7.625,45.375,0,18.18181818181818
7.625,45.625,0,18.18181818181818
7.625,45.875,0,12.121212121212121
7.625,46.125,0,12.121212121212121
7.625,46.375,0,12.121212121212121
7.625,46.625,0,12.121212121212121
7.625,46.875,0,15.151515151515152
7.625,47.125,0,15.151515151515152
7.625,47.375,0,21.21212121212121
7.625,47.625,0,24.242424242424242
7.625,47.875,0,
7.875,33.125,0,36.36363636363636
7.875,33.375,0,42.42424242424242
7.875,33.625,0,33.333333333333336
7.875,33.875,0,24.242424242424242
7.875,34.125,0,36.36363636363636
7.875,34.375,0,24.242424242424242
7.875,34.625,0,18.18181818181818
7.875,34.875,0,9.09090909090909
7.875,35.125,0,24.242424242424242
7.875,35.375,0,33.333333333333336
7.875,35.625,0,33.333333333333336
7.875,35.875,0,18.18181818181818
7.875,36.125,0,12.121212121212121
7.875,36.375,0,15.151515151515152
7.875,36.625,0,18.18181818181818
7.875,36.875,0,12.121212121212121
7.875,37.125,0,15.151515151515152
7.875,37.375,0,15.151515151515152
7.875,37.625,0,21.21212121212121
7.875,37.875,0,21.21212121212121
7.875,38.125,0,15.151515151515152
7.875,38.375,0,15.151515151515152
7.875,38.625,0,9.09090909090909
7.875,38.875,0,6.0606060606060606
7.875,39.125,0,9.09090909090909
7.875,39.375,0,6.0606060606060606
7.875,39.625,0,3.0303030303030303
7.875,39.875,0,3.0303030303030303
7.875,40.125,0,3.0303030303030303
7.875,40.375,0,3.0303030303030303
7.875,40.625,0,3.0303030303030303
7.875,40.875,0,3.0303030303030303
7.875,41.125,0,6.0606060606060606
7.875,41.375,0,6.0606060606060606
7.875,41.625,0,6.0606060606060606
7.875,41.875,0,9.09090909090909
7.875,42.125,0,9.09090909090909
7.875,42.375,0,9.09090909090909
7.875,42.625,0,9.09090909090909
7.875,42.875,0,12.121212121212121
7.875,43.125,0,12.121212121212121
7.875,43.375,0,9.09090909090909
7.875,43.625,0,12.121212121212121
7.875,43.875,0,15.151515151515152
7.875,44.125,0,18.18181818181818
7.875,44.375,0,21.21212121212121
7.875,44.625,0,30.303030303030305
7.875,44.875,0,21.21212121212121
7.875,45.125,0,15.151515151515152
7.875,45.375,0,21.21212121212121
7.875,45.625,0,18.18181818181818
7.875,45.875,0,24.242424242424242
7.875,46.125,0,9.09090909090909
7.875,46.375,0,15.151515151515152
7.875,46.625,0,18.18181818181818
7.875,46.875,0,15.151515151515152
7.875,47.125,0,15.151515151515152
7.875,47.375,0,15.151515151515152
7.875,47.625,0,15.151515151515152
7.875,47.875,0,15.151515151515152
8.125,33.125,0,45.45454545454545
8.125,33.375,0,33.333333333333336
8.125,33.625,0,18.18181818181818
8.125,33.875,0,21.21212121212121
8.125,34.125,0,15.151515151515152
8.125,34.375,0,30.303030303030305
8.125,34.625,0,15.151515151515152
8.125,34.875,0,21.21212121212121
8.125,35.125,0,24.242424242424242
8.125,35.375,0,33.333333333333336
8.125,35.625,0,36.36363636363636
8.125,35.875,0,27.272727272727273
8.125,36.125,0,27.272727272727273
8.125,36.375,0,24.242424242424242
8.125,36.625,0,27.272727272727273
8.125,36.875,0,24.242424242424242
8.125,37.125,0,18.18181818181818
8.125,37.375,0,15.151515151515152
8.125,37.625,0,21.21212121212121
8.125,37.875,0,24.242424242424242
8.125,38.125,0,21.21212121212121
8.125,38.375,0,18.18181818181818
8.125,38.625,0,15.151515151515152
8.125,38.875,0,12.121212121212121
8.125,39.125,0,9.09090909090909
8.125,39.375,0,6.0606060606060606
8.125,39.625,0,3.0303030303030303
8.125,39.875,0,3.0303030303030303
8.125,40.125,0,3.0303030303030303
8.125,40.375,0,3.0303030303030303
8.125,40.625,0,3.0303030303030303
8.125,40.875,0,0.0
8.125,41.125,0,0.0
8.125,41.375,0,3.0303030303030303
8.125,41.625,0,3.0303030303030303
8.125,41.875,0,3.0303030303030303
8.125,42.125,0,0.0
8.125,42.375,0,9.09090909090909
8.125,42.625,0,6.0606060606060606
8.125,42.875,0,6.0606060606060606
8.125,43.125,0,9.09090909090909
8.125,43.375,0,12.121212121212121
8.125,43.625,0,9.09090909090909
8.125,43.875,0,12.121212121212121
8.125,44.125,0,12.121212121212121
8.125,44.375,0,12.121212121212121
8.125,44.625,0,24.242424242424242
8.125,44.875,0,18.18181818181818
8.125,45.125,0,15.151515151515152
8.125,45.375,0,15.151515151515152
8.125,45.625,0,15.151515151515152
8.125,45.875,0,18.18181818181818
8.125,46.125,0,12.121212121212121
8.125,46.375,0,18.18181818181818
8.125,46.625,0,18.18181818181818
8.125,46.875,0,18.18181818181818
8.125,47.125,0,12.121212121212121
8.125,47.375,0,15.151515151515152
8.125,47.625,0,15.151515151515152
8.125,47.875,0,12.121212121212121
8.375,33.125,0,48.484848484848484
8.375,33.375,0,30.303030303030305
8.375,33.625,0,33.333333333333336
8.375,33.875,0,27.272727272727273
8.375,34.125,0,24.242424242424242
8.375,34.375,0,21.21212121212121
8.375,34.625,0,21.21212121212121
8.375,34.875,0,30.303030303030305
8.375,35.125,0,39.39393939393939
8.375,35.375,0,42.42424242424242
8.375,35.625,0,36.36363636363636
8.375,35.875,0,27.272727272727273
8.375,36.125,0,30.303030303030305
8.375,36.375,0,30.303030303030305
8.375,36.625,0,27.272727272727273
8.375,36.875,0,24.242424242424242
8.375,37.125,0,24.242424242424242
8.375,37.375,0,21.21212121212121
8.375,37.625,0,18.18181818181818
8.375,37.875,0,24.242424242424242
8.375,38.125,0,24.242424242424242
8.375,38.375,0,24.242424242424242
8.375,38.625,0,24.242424242424242
8.375,38.875,0,15.151515151515152
8.375,39.125,0,9.09090909090909
8.375,39.375,0,6.0606060606060606
8.375,39.625,0,3.0303030303030303
8.375,39.875,0,3.0303030303030303
8.375,40.125,0,3.0303030303030303
8.375,40.375,0,3.0303030303030303
8.375,40.625,0,3.0303030303030303
8.375,40.875,0,3.0303030303030303
8.375,41.125,0,0.0
8.375,41.375,0,0.0
8.375,41.625,0,3.0303030303030303
8.375,41.875,0,3.0303030303030303
8.375,42.125,0,0.0
8.375,42.375,0,0.0
8.375,42.625,0,3.0303030303030303
8.375,42.875,0,6.0606060606060606
8.375,43.125,0,6.0606060606060606
8.375,43.375,0,3.0303030303030303
8.375,43.625,0,0.0
8.375,43.875,0,6.0606060606060606
8.375,44.125,0,12.121212121212121
8.375,44.375,0,12.121212121212121
8.375,44.625,0,15.151515151515152
8.375,44.875,0,15.151515151515152
8.375,45.125,0,15.151515151515152
8.375,45.375,0,12.121212121212121
8.375,45.625,0,18.18181818181818
8.375,45.875,0,18.18181818181818
8.375,46.125,0,15.151515151515152
8.375,46.375,0,12.121212121212121
8.375,46.625,0,
8.375,46.875,0,
8.375,47.125,0,
8.375,47.375,0,
8.375,47.625,0,
8.375,47.875,0,
8.625,33.125,0,
8.625,33.375,0,
8.625,33.625,0,
8.625,33.875,0,
8.625,34.125,0,24.242424242424242
8.625,34.375,0,15.151515151515152
8.625,34.625,0,15.151515151515152
8.625,34.875,0,24.242424242424242
8.625,35.125,0,36.36363636363636
8.625,35.375,0,42.42424242424242
8.625,35.625,0,36.36363636363636
8.625,35.875,0,33.333333333333336
8.625,36.125,0,33.333333333333336
8.625,36.375,0,30.303030303030305
8.625,36.625,0,30.303030303030305
8.625,36.875,0,21.21212121212121
8.625,37.125,0,24.242424242424242
8.625,37.375,0,21.21212121212121
8.625,37.625,0,15.151515151515152
8.625,37.875,0,24.242424242424242
8.625,38.125,0,15.151515151515152
8.625,38.375,0,18.18181818181818
8.625,38.625,0,21.21212121212121
8.625,38.875,0,24.242424242424242
8.625,39.125,0,15.151515151515152
8.625,39.375,0,9.09090909090909
8.625,39.625,0,6.0606060606060606
8.625,39.875,0,6.0606060606060606
8.625,40.125,0,3.0303030303030303
8.625,40.375,0,3.0303030303030303
8.625,40.625,0,3.0303030303030303
8.625,40.875,0,3.0303030303030303
8.625,41.125,0,3.0303030303030303
8.625,41.375,0,3.0303030303030303
8.625,41.625,0,3.0303030303030303
8.625,41.875,0,3.0303030303030303
8.625,42.125,0,3.0303030303030303
8.625,42.375,0,3.0303030303030303
8.625,42.625,0,3.0303030303030303
8.625,42.875,0,3.0303030303030303
8.625,43.125,0,3.0303030303030303
8.625,43.375,0,3.0303030303030303
8.625,43.625,0,3.0303030303030303
8.625,43.875,0,6.0606060606060606
8.625,44.125,0,15.151515151515152
8.625,44.375,0,12.121212121212121
8.625,44.625,0,15.151515151515152
8.625,44.875,0,12.121212121212121
8.625,45.125,0,15.151515151515152
8.625,45.375,0,18.18181818181818
8.625,45.625,0,12.121212121212121
8.625,45.875,0,
8.625,46.125,0,
8.625,46.375,0,
8.625,46.625,0,
8.625,46.875,0,
8.625,47.125,0,
8.625,47.375,0,
8.625,47.625,0,
8.625,47.875,0,
8.875,33.125,0,
8.875,33.375,0,
8.875,33.625,0,
8.875,33.875,0,
8.875,34.125,0,12.121212121212121
8.875,34.375,0,18.18181818181818
8.875,34.625,0,12.121212121212121
8.875,34.875,0,18.18181818181818
8.875,35.125,0,36.36363636363636
8.875,35.375,0,33.333333333333336
8.875,35.625,0,30.303030303030305
8.875,35.875,0,33.333333333333336
8.875,36.125,0,33.333333333333336
8.875,36.375,0,27.272727272727273
8.875,36.625,0,27.272727272727273
8.875,36.875,0,24.242424242424242
8.875,37.125,0,24.242424242424242
8.875,37.375,0,24.242424242424242
8.875,37.625,0,18.18181818181818
8.875,37.875,0,21.21212121212121
8.875,38.125,0,24.242424242424242
8.875,38.375,0,21.21212121212121
8.875,38.625,0,18.18181818181818
8.875,38.875,0,27.272727272727273
8.875,39.125,0,9.09090909090909
8.875,39.375,0,9.09090909090909
8.875,39.625,0,9.09090909090909
8.875,39.875,0,6.0606060606060606
8.875,40.125,0,0.0
8.875,40.375,0,3.0303030303030303
8.875,40.625,0,3.0303030303030303
8.875,40.875,0,3.0303030303030303
8.875,41.125,0,3.0303030303030303
8.875,41.375,0,3.0303030303030303
8.875,41.625,0,3.0303030303030303
8.875,41.875,0,3.0303030303030303
8.875,42.125,0,3.0303030303030303
8.875,42.375,0,6.0606060606060606
8.875,42.625,0,3.0303030303030303
8.875,42.875,0,3.0303030303030303
8.875,43.125,0,3.0303030303030303
8.875,43.375,0,3.0303030303030303
8.875,43.625,0,3.0303030303030303
8.875,43.875,0,6.0606060606060606
8.875,44.125,0,9.09090909090909
8.875,44.375,0,9.09090909090909
8.875,44.625,0,9.09090909090909
8.875,44.875,0,12.121212121212121
8.875,45.125,0,
8.875,45.375,0,
8.875,45.625,0,
8.875,45.875,0,
8.875,46.125,0,
8.875,46.375,0,
8.875,46.625,0,
8.875,46.875,0,
8.875,47.125,0,
8.875,47.375,0,
8.875,47.625,0,
8.875,47.875,0,
9.125,33.125,0,
9.125,33.375,0,
9.125,33.625,0,
9.125,33.875,0,
9.125,34.125,0,18.18181818181818
9.125,34.375,0,33.333333333333336
9.125,34.625,0,18.18181818181818
9.125,34.875,0,27.272727272727273
9.125,35.125,0,39.39393939393939
9.125,35.375,0,48.484848484848484
9.125,35.625,0,51.515151515151516
9.125,35.875,0,39.39393939393939
9.125,36.125,0,36.36363636363636
9.125,36.375,0,33.333333333333336
9.125,36.625,0,27.272727272727273
9.125,36.875,0,27.272727272727273
9.125,37.125,0,27.272727272727273
9.125,37.375,0,33.333333333333336
9.125,37.625,0,27.272727272727273
9.125,37.875,0,21.21212121212121
9.125,38.125,0,24.242424242424242
9.125,38.375,0,24.242424242424242
9.125,38.625,0,30.303030303030305
9.125,38.875,0,21.21212121212121
9.125,39.125,0,9.09090909090909
9.125,39.375,0,12.121212121212121
9.125,39.625,0,3.0303030303030303
9.125,39.875,0,3.0303030303030303
9.125,40.125,0,0.0
9.125,40.375,0,0.0
9.125,40.625,0,3.0303030303030303
9.125,40.875,0,3.0303030303030303
9.125,41.125,0,0.0
9.125,41.375,0,0.0
9.125,41.625,0,3.0303030303030303
9.125,41.875,0,3.0303030303030303
9.125,42.125,0,3.0303030303030303
9.125,42.375,0,6.0606060606060606
9.125,42.625,0,3.0303030303030303
9.125,42.875,0,3.0303030303030303
9.125,43.125,0,3.0303030303030303
9.125,43.375,0,0.0
9.125,43.625,0,0.0
9.125,43.875,0,0.0
9.125,44.125,0,6.0606060606060606
9.125,44.375,0,
9.125,44.625,0,
9.125,44.875,0,
9.125,45.125,0,
9.125,45.375,0,
9.125,45.625,0,
9.125,45.875,0,
9.125,46.125,0,
9.125,46.375,0,
9.125,46.625,0,
9.125,46.875,0,
9.125,47.125,0,
9.125,47.375,0,
9.125,47.625,0,
9.125,47.875,0,
9.375,33.125,0,
9.375,33.375,0,
9.375,33.625,0,
9.375,33.875,0,
9.375,34.125,0,33.333333333333336
9.375,34.375,0,33.333333333333336
9.375,34.625,0,27.272727272727273
9.375,34.875,0,36.36363636363636
9.375,35.125,0,42.42424242424242
9.375,35.375,0,45.45454545454545
9.375,35.625,0,42.42424242424242
9.375,35.875,0,42.42424242424242
9.375,36.125,0,42.42424242424242
9.375,36.375,0,39.39393939393939
9.375,36.625,0,30.303030303030305
9.375,36.875,0,33.333333333333336
9.375,37.125,0,27.272727272727273
9.375,37.375,0,27.272727272727273
9.375,37.625,0,24.242424242424242
9.375,37.875,0,24.242424242424242
9.375,38.125,0,24.242424242424242
9.375,38.375,0,27.272727272727273
9.375,38.625,0,24.242424242424242
9.375,38.875,0,21.21212121212121
9.375,39.125,0,9.09090909090909
9.375,39.375,0,9.09090909090909
9.375,39.625,0,3.0303030303030303
9.375,39.875,0,0.0
9.375,40.125,0,6.0606060606060606
9.375,40.375,0,6.0606060606060606
9.375,40.625,0,3.0303030303030303
9.375,40.875,0,3.0303030303030303
9.375,41.125,0,0.0
9.375,41.375,0,0.0
9.375,41.625,0,3.0303030303030303
9.375,41.875,0,3.0303030303030303
9.375,42.125,0,3.0303030303030303
9.375,42.375,0,6.0606060606060606
9.375,42.625,0,3.0303030303030303
9.375,42.875,0,6.0606060606060606
9.375,43.125,0,3.0303030303030303
9.375,43.375,0,3.0303030303030303
9.375,43.625,0,0.0
9.375,43.875,0,
9.375,44.125,0,
9.375,44.375,0,
9.375,44.625,0,
9.375,44.875,0,
9.375,45.125,0,
9.375,45.375,0,
9.375,45.625,0,
9.375,45.875,0,
9.375,46.125,0,
9.375,46.375,0,
9.375,46.625,0,
9.375,46.875,0,
9.375,47.125,0,
9.375,47.375,0,
9.375,47.625,0,
9.375,47.875,0,
9.625,33.125,0,
9.625,33.375,0,
9.625,33.625,0,
9.625,33.875,0,
9.625,34.125,0,33.333333333333336
9.625,34.375,0,30.303030303030305
9.625,34.625,0,30.303030303030305
9.625,34.875,0,36.36363636363636
9.625,35.125,0,39.39393939393939
9.625,35.375,0,42.42424242424242
9.625,35.625,0,42.42424242424242
9.625,35.875,0,42.42424242424242
9.625,36.125,0,39.39393939393939
9.625,36.375,0,33.333333333333336
9.625,36.625,0,36.36363636363636
9.625,36.875,0,33.333333333333336
9.625,37.125,0,24.242424242424242
9.625,37.375,0,27.272727272727273
9.625,37.625,0,27.272727272727273
9.625,37.875,0,27.272727272727273
9.625,38.125,0,24.242424242424242
9.625,38.375,0,33.333333333333336
9.625,38.625,0,21.21212121212121
9.625,38.875,0,15.151515151515152
9.625,39.125,0,12.121212121212121
9.625,39.375,0,9.09090909090909
9.625,39.625,0,6.0606060606060606
9.625,39.875,0,6.0606060606060606
9.625,40.125,0,9.09090909090909
9.625,40.375,0,9.09090909090909
9.625,40.625,0,3.0303030303030303
9.625,40.875,0,3.0303030303030303
9.625,41.125,0,3.0303030303030303
9.625,41.375,0,0.0
9.625,41.625,0,0.0
9.625,41.875,0,3.0303030303030303
9.625,42.125,0,0.0
9.625,42.375,0,0.0
9.625,42.625,0,0.0
9.625,42.875,0,0.0
9.625,43.125,0,3.0303030303030303
9.625,43.375,0,3.0303030303030303
9.625,43.625,0,
9.625,43.875,0,
9.625,44.125,0,
9.625,44.375,0,
9.625,44.625,0,
9.625,44.875,0,
9.625,45.125,0,
9.625,45.375,0,
9.625,45.625,0,
9.625,45.875,0,
9.625,46.125,0,
9.625,46.375,0,
9.625,46.625,0,
9.625,46.875,0,
9.625,47.125,0,
9.625,47.375,0,
9.625,47.625,0,
9.625,47.875,0,
9.875,33.125,0,
9.875,33.375,0,
9.875,33.625,0,
9.875,33.875,0,
9.875,34.125,0,27.272727272727273
9.875,34.375,0,24.242424242424242
9.875,34.625,0,30.303030303030305
9.875,34.875,0,30.303030303030305
9.875,35.125,0,42.42424242424242
9.875,35.375,0,42.42424242424242
9.875,35.625,0,45.45454545454545
9.875,35.875,0,45.45454545454545
9.875,36.125,0,30.303030303030305
9.875,36.375,0,39.39393939393939
9.875,36.625,0,42.42424242424242
9.875,36.875,0,33.333333333333336
9.875,37.125,0,24.242424242424242
9.875,37.375,0,21.21212121212121
9.875,37.625,0,24.242424242424242
9.875,37.875,0,30.303030303030305
9.875,38.125,0,24.242424242424242
9.875,38.375,0,33.333333333333336
9.875,38.625,0,21.21212121212121
9.875,38.875,0,12.121212121212121
9.875,39.125,0,12.121212121212121
9.875,39.375,0,9.09090909090909
9.875,39.625,0,9.09090909090909
9.875,39.875,0,9.09090909090909
9.875,40.125,0,3.0303030303030303
9.875,40.375,0,12.121212121212121
9.875,40.625,0,9.09090909090909
9.875,40.875,0,6.0606060606060606
9.875,41.125,0,6.0606060606060606
9.875,41.375,0,12.121212121212121
9.875,41.625,0,3.0303030303030303
9.875,41.875,0,3.0303030303030303
9.875,42.125,0,0.0
9.875,42.375,0,0.0
9.875,42.625,0,3.0303030303030303
9.875,42.875,0,0.0
9.875,43.125,0,6.0606060606060606
9.875,43.375,0,
9.875,43.625,0,
9.875,43.875,0,
9.875,44.125,0,
9.875,44.375,0,
9.875,44.625,0,
9.875,44.875,0,
9.875,45.125,0,
9.875,45.375,0,
9.875,45.625,0,
9.875,45.875,0,
9.875,46.125,0,
9.875,46.375,0,
9.875,46.625,0,
9.875,46.875,0,
9.875,47.125,0,
9.875,47.375,0,
9.875,47.625,0,
9.875,47.875,0,
10.125,33.125,0,
10.125,33.375,0,
10.125,33.625,0,
10.125,33.875,0,
10.125,34.125,0,30.303030303030305
10.125,34.375,0,24.242424242424242
10.125,34.625,0,24.242424242424242
10.125,34.875,0,27.272727272727273
10.125,35.125,0,27.272727272727273
10.125,35.375,0,36.36363636363636
10.125,35.625,0,36.36363636363636
10.125,35.875,0,39.39393939393939
10.125,36.125,0,33.333333333333336
10.125,36.375,0,27.272727272727273
10.125,36.625,0,33.333333333333336
10.125,36.875,0,27.272727272727273
10.125,37.125,0,30.303030303030305
10.125,37.375,0,30.303030303030305
10.125,37.625,0,27.272727272727273
10.125,37.875,0,24.242424242424242
10.125,38.125,0,27.272727272727273
10.125,38.375,0,27.272727272727273
10.125,38.625,0,21.21212121212121
10.125,38.875,0,9.09090909090909
10.125,39.125,0,12.121212121212121
10.125,39.375,0,9.09090909090909
10.125,39.625,0,9.09090909090909
10.125,39.875,0,9.09090909090909
10.125,40.125,0,9.09090909090909
10.125,40.375,0,12.121212121212121
10.125,40.625,0,12.121212121212121
10.125,40.875,0,15.151515151515152
10.125,41.125,0,9.09090909090909
10.125,41.375,0,15.151515151515152
10.125,41.625,0,12.121212121212121
10.125,41.875,0,12.121212121212121
10.125,42.125,0,9.09090909090909
10.125,42.375,0,12.121212121212121
10.125,42.625,0,6.0606060606060606
10.125,42.875,0,6.0606060606060606
10.125,43.125,0,3.0303030303030303
10.125,43.375,0,
10.125,43.625,0,
10.125,43.875,0,
10.125,44.125,0,
